experiment_id,length_bucket,sample_id,key_id,key_index,seed,geometry,nominal_fraction,ai_generated_fraction,detector_score,threshold,detected,n_tokens,n_scored_positions,timestamp
95,250,250_0,ba89af07,1,20000,scattered,0.3,0.3,0.5252032520325203,0.5290322580645161,False,250,246,2026-08-15T17:46:43
96,250,250_0,ba89af07,1,20000,scattered,0.4,0.4,0.5471544715447154,0.5290322580645161,True,250,246,2026-08-15T17:46:43
97,250,250_0,ba89af07,1,20000,scattered,0.5,0.5,0.5682926829268292,0.5290322580645161,True,250,246,2026-08-15T17:46:43
98,250,250_0,ba89af07,1,20001,contiguous,0.05,0.048,0.5134693877551021,0.5290322580645161,False,250,245,2026-08-15T17:46:43
99,250,250_0,ba89af07,1,20001,contiguous,0.1,0.1,0.5220408163265307,0.5290322580645161,False,250,245,2026-08-15T17:46:43
100,250,250_0,ba89af07,1,20001,contiguous,0.15,0.152,0.5296747967479675,0.5290322580645161,True,250,246,2026-08-15T17:46:43
101,250,250_0,ba89af07,1,20001,contiguous,0.2,0.2,0.5369918699186992,0.5290322580645161,True,250,246,2026-08-15T17:46:43
102,250,250_0,ba89af07,1,20001,contiguous,0.25,0.248,0.5439024390243903,0.5290322580645161,True,250,246,2026-08-15T17:46:43
103,250,250_0,ba89af07,1,20001,contiguous,0.3,0.3,0.5516260162601626,0.5290322580645161,True,250,246,2026-08-15T17:46:43
104,250,250_0,ba89af07,1,20001,contiguous,0.4,0.4,0.5730612244897959,0.5290322580645161,True,250,245,2026-08-15T17:46:43
105,250,250_0,ba89af07,1,20001,contiguous,0.5,0.5,0.6012244897959184,0.5290322580645161,True,250,245,2026-08-15T17:46:43
106,250,250_0,ba89af07,1,20001,scattered,0.05,0.048,0.5020408163265306,0.5290322580645161,False,250,245,2026-08-15T17:46:43
107,250,250_0,ba89af07,1,20001,scattered,0.1,0.1,0.5118367346938776,0.5290322580645161,False,250,245,2026-08-15T17:46:43
108,250,250_0,ba89af07,1,20001,scattered,0.15,0.152,0.5231707317073171,0.5290322580645161,False,250,246,2026-08-15T17:46:43
109,250,250_0,ba89af07,1,20001,scattered,0.2,0.2,0.5227642276422764,0.5290322580645161,False,250,246,2026-08-15T17:46:43
110,250,250_0,ba89af07,1,20001,scattered,0.25,0.248,0.5292682926829269,0.5290322580645161,True,250,246,2026-08-15T17:46:43
111,250,250_0,ba89af07,1,20001,scattered,0.3,0.3,0.5345528455284553,0.5290322580645161,True,250,246,2026-08-15T17:46:43
112,250,250_0,ba89af07,1,20001,scattered,0.4,0.4,0.5516260162601626,0.5290322580645161,True,250,246,2026-08-15T17:46:43
113,250,250_0,ba89af07,1,20001,scattered,0.5,0.5,0.5707317073170731,0.5290322580645161,True,250,246,2026-08-15T17:46:43
114,250,250_0,ba89af07,1,20002,contiguous,0.05,0.048,0.5195918367346939,0.5290322580645161,False,250,245,2026-08-15T17:46:43
115,250,250_0,ba89af07,1,20002,contiguous,0.1,0.1,0.5171428571428571,0.5290322580645161,False,250,245,2026-08-15T17:46:43
116,250,250_0,ba89af07,1,20002,contiguous,0.15,0.152,0.5228571428571429,0.5290322580645161,False,250,245,2026-08-15T17:46:43
117,250,250_0,ba89af07,1,20002,contiguous,0.2,0.2,0.5293877551020408,0.5290322580645161,True,250,245,2026-08-15T17:46:43
118,250,250_0,ba89af07,1,20002,contiguous,0.25,0.248,0.5314285714285715,0.5290322580645161,True,250,245,2026-08-15T17:46:43
119,250,250_0,ba89af07,1,20002,contiguous,0.3,0.3,0.5385892116182572,0.5290322580645161,True,250,241,2026-08-15T17:46:43
120,250,250_0,ba89af07,1,20002,contiguous,0.4,0.4,0.5441441441441441,0.5290322580645161,True,250,222,2026-08-15T17:46:43
121,250,250_0,ba89af07,1,20002,contiguous,0.5,0.5,0.5563380281690141,0.5290322580645161,True,250,213,2026-08-15T17:46:43
122,250,250_0,ba89af07,1,20002,scattered,0.05,0.048,0.5073469387755102,0.5290322580645161,False,250,245,2026-08-15T17:46:43
123,250,250_0,ba89af07,1,20002,scattered,0.1,0.1,0.5085714285714286,0.5290322580645161,False,250,245,2026-08-15T17:46:43
124,250,250_0,ba89af07,1,20002,scattered,0.15,0.152,0.5158536585365854,0.5290322580645161,False,250,246,2026-08-15T17:46:43
125,250,250_0,ba89af07,1,20002,scattered,0.2,0.2,0.5215447154471544,0.5290322580645161,False,250,246,2026-08-15T17:46:43
126,250,250_0,ba89af07,1,20002,scattered,0.25,0.248,0.5275720164609053,0.5290322580645161,False,250,243,2026-08-15T17:46:43
127,250,250_0,ba89af07,1,20002,scattered,0.3,0.3,0.5325,0.5290322580645161,True,250,240,2026-08-15T17:46:43
128,250,250_0,ba89af07,1,20002,scattered,0.4,0.4,0.5515021459227468,0.5290322580645161,True,250,233,2026-08-15T17:46:43
129,250,250_0,ba89af07,1,20002,scattered,0.5,0.5,0.5647321428571429,0.5290322580645161,True,250,224,2026-08-15T17:46:43
130,250,250_0,ba89af07,1,20003,contiguous,0.05,0.048,0.5146938775510204,0.5290322580645161,False,250,245,2026-08-15T17:46:43
131,250,250_0,ba89af07,1,20003,contiguous,0.1,0.1,0.5240816326530612,0.5290322580645161,False,250,245,2026-08-15T17:46:43
132,250,250_0,ba89af07,1,20003,contiguous,0.15,0.152,0.5329268292682927,0.5290322580645161,True,250,246,2026-08-15T17:46:43
133,250,250_0,ba89af07,1,20003,contiguous,0.2,0.2,0.5402439024390244,0.5290322580645161,True,250,246,2026-08-15T17:46:43
134,250,250_0,ba89af07,1,20003,contiguous,0.25,0.248,0.5457142857142857,0.5290322580645161,True,250,245,2026-08-15T17:46:43
135,250,250_0,ba89af07,1,20003,contiguous,0.3,0.3,0.55125,0.5290322580645161,True,250,240,2026-08-15T17:46:43
136,250,250_0,ba89af07,1,20003,contiguous,0.4,0.4,0.5745833333333333,0.5290322580645161,True,250,240,2026-08-15T17:46:43
